Quantidade;Preco_Real;Preco_Previsto
21;5095.42;135.51521083884126
160;434.1;124.18003942641519
718;12.36;78.67625778516526
364;1.77;107.54424828875393
789;147.68;72.88635008529296
329;1.12;110.39842814080366
46;30.28;133.47651094452002
253;6.06;116.5960758195402
319;4.51;111.21390809853216
50;7.62;133.15031896142864
937;28.64;60.81724671091126
554;1.13;92.05012909191257
190;13.32;121.73359955322971
322;38.34;110.9692641112136
917;5.28;62.44820662636825
45;3.79;133.55805894029288
798;160.41;72.15241812333731
416;157.42;103.30375250856576
45;46.98;133.55805894029288
753;17.0;75.82207793311554
432;7.67;101.99898457620017
49;153.48;133.23186695720148
26;1.63;135.107470859977
688;1.23;81.12269765835075
944;19.74;60.24641074050132
48;216.52;133.3134149529743
140;24.29;125.81099934187219
648;59.88;84.38461748926471
340;153.48;109.50140018730232
786;30.35;73.13099407261151
873;58.23;66.03631844037362
26;1.46;135.107470859977
753;17.96;75.82207793311554
406;80.62;104.11923246629425
536;80.48;93.51799301582385
933;23.93;61.143438694002654
186;1.68;122.05979153632111
636;15.34;85.36319343853891
770;260.98;74.43576200497711
11;31.47;136.33069079656974
357;0.77;108.11508425916388
465;34.18;99.30790071569615
390;7.24;105.42400039865984
124;72.85;127.11576727423777
576;90.87;90.25607318490987
456;235.38;100.0418326776518
141;67.92;125.72945134609934
851;48.03;67.8303743473763
9;15.93;136.49378678811544
40;14.93;133.96579891915712
948;20.78;59.92021875740991
769;268.58;74.51731000074994
39;10.33;134.04734691492996
858;37.15;67.25953837696636
940;87.6;60.57260272359271
244;26.18;117.33000778149585
183;248.85;122.30443552363965
84;183.28;130.37768710515175
771;1.2;74.35421400920424
861;88.56;67.01489438964781
185;12.45;122.14133953209397
3;4.86;136.98307476275255
917;27.1;62.44820662636825
125;221.99;127.03421927846492
813;122.63;70.92919818674459
276;1.82;114.72047191676467
44;282.57;133.63960693606572
45;10.05;133.55805894029288
122;4646.8;127.27886326578347
869;15.19;66.36251042346501
129;7.61;126.70802729537353
34;7.02;134.4550868937942
937;1.36;60.81724671091126
463;13.18;99.47099670724185
899;168.46;63.91607055027954
37;164.0;134.21044290647566
478;37.03;98.24777677064911
42;2.03;133.80270292761142
571;7.51;90.66381316377411
173;288.84;123.11991548136815
457;130.18;99.96028468187895
960;14.76;58.941642808135725
116;41.2;127.76815124042056
723;22.65;78.26851780630102
39;4.63;134.04734691492996
113;0.78;128.0127952277391
150;152.89;124.99551938414369
267;4911.5;115.45440387872031
966;0.82;58.45235483349863
578;1.35;90.09297719336416
26;78.39;135.107470859977
786;12.1;73.13099407261151
453;22.47;100.28647666497034
326;216.7;110.64307212812221
454;158.93;100.2049286691975
723;57.16;78.26851780630102
14;84.87;136.0860468092512
631;1.08;85.77093341740316
38;1.88;134.12889491070283
221;96.33;119.20561168427139
324;236.89;110.8061681196679
27;57.24;135.02592286420415
236;172.5;117.98239174767865
419;16.35;103.05910852124723
201;93.7;120.83657159972837
253;7.01;116.5960758195402
40;28.18;133.96579891915712
6;30.34;136.73843077543398
728;27.95;77.86077782743678
567;7.83;90.99000514686551
13;232.75;136.16759480502404
8;11.85;136.5753347838883
1;1.28;137.14617075429825
9;103.72;136.49378678811544
29;23.57;134.86282687265847
904;36.27;63.508330571415286
36;186.69;134.29199090224853
753;80.48;75.82207793311554
273;19.72;114.96511590408322
941;5.19;60.49105472781986
743;111.33;76.63755789084404
567;1.04;90.99000514686551
883;10.04;65.22083848264512
891;38.64;64.56845451646232
249;55.36;116.92226780263161
680;24.61;81.77508162453354
888;31.48;64.81309850378088
184;22.81;122.22288752786682
125;4214.38;127.03421927846492
11;26.28;136.33069079656974
658;251.86;83.56913753153623
905;84.64;63.426782575642434
31;172.33;134.69973088111277
598;0.84;88.4620172779072
38;26.83;134.12889491070283
59;22.32;132.416386999473
784;1.84;73.29409006415722
705;113.39;79.73638173021232
624;34.65;86.3417693878131
954;13.76;59.43093078277282
13;116.67;136.16759480502404
27;20.64;135.02592286420415
18;10.59;135.7598548261598
758;11.33;75.4143379542513
635;223.59;85.44474143431177
47;245.2;133.39496294874718
277;272.3;114.63892392099183
493;71.34;97.02455683405637
237;73.22;117.9008437519058
23;245.96;135.35211484729555
675;88.08;82.1828216033978
48;124.32;133.3134149529743
855;7.79;67.5041823642849
224;26.81;118.96096769695284
12;22.39;136.2491428007969
585;8.17;89.52214122295422
605;7.89;87.89118130749725
249;1.2;116.92226780263161
726;38.23;78.02387381898248
24;91.35;135.27056685152272
43;192.15;133.72115493183856
31;20.98;134.69973088111277
524;30.21;94.49656896509804
943;155.09;60.32795873627417
187;81.31;121.97824354054826
508;154.18;95.80133689746363
991;8.16;56.41365493917739
372;19.35;106.89186432257114
933;174.11;61.143438694002654
531;4.76;93.92573299468809
167;96.49;123.60920345600525
4;37.74;136.90152676697969
307;18.55;112.19248404780635
484;488.08;97.75848879601202
591;59.86;89.03285324831714
301;35.64;112.68177202244344
23;43.44;135.35211484729555
24;131.26;135.27056685152272
13;34.73;136.16759480502404
663;101.69;83.16139755267199
20;29.39;135.5967588346141
487;98.29;97.51384480869346
210;320.82;120.10263963777273
852;7.7;67.74882635160346
536;62.44;93.51799301582385
926;19.93;61.7142746644126
252;9.1;116.67762381531305
596;65.76;88.62511326945288
407;27.02;104.03768447052141
26;33.18;135.107470859977
672;0.47;82.42746559071634
3;9.78;136.98307476275255
36;10.74;134.29199090224853
771;1.29;74.35421400920424
41;29.27;133.88425092338426
10;1.72;136.4122387923426
144;61.1;125.48480735878078
937;0.81;60.81724671091126
467;27.58;99.14480472415045
303;1.0;112.51867603089774
111;19.19;128.1758912192848
496;30.04;96.77991284673783
40;210.41;133.96579891915712
87;1298.4;130.1330431178332
708;114.08;79.49173774289376
61;8.27;132.2532910079273
105;9.94;128.66517919392192
16;74.93;135.9229508177055
52;15.02;132.98722296988294
371;33.95;106.97341231834399
263;1.73;115.78059586181172
751;9.03;75.98517392466124
44;4.45;133.63960693606572
402;34.38;104.44542444938565
23;1.21;135.35211484729555
270;32.59;115.20975989140177
921;160.85;62.122014643276856
33;146.53;134.53663488956707
130;20.83;126.62647929960067
133;0.93;126.38183531228213
969;2.4;58.20771084618008
962;1.04;58.77854681659002
803;93.18;71.74467814447307
686;149.01;81.28579364989645
99;232.34;129.154467168559
123;24.01;127.19731527001062
53;23.47;132.90567497411007
885;43.36;65.05774249109943
168;268.48;123.52765546023241
719;15.43;78.59470978939243
61;227.04;132.2532910079273
365;23.37;107.46270029298108
502;21.31;96.29062487210072
23;12.38;135.35211484729555
413;67.33;103.5483964958843
20;1.26;135.5967588346141
129;6.71;126.70802729537353
538;129.17;93.35489702427815
187;250.71;121.97824354054826
44;1.38;133.63960693606572
46;88.29;133.47651094452002
523;1.25;94.57811696087089
20;1.1;135.5967588346141
918;33.02;62.366658630595396
394;80.22;105.09780841556845
416;38.27;103.30375250856576
58;74.29;132.49793499524583
678;1.4;81.93817761607923
813;1.27;70.92919818674459
29;240.48;134.86282687265847
973;21.7;57.88151886308869
286;170.88;113.90499195903618
570;81.09;90.74536115954697
170;84.8;123.3645594686867
2;29.84;137.0646227585254
577;207.84;90.17452518913703
21;2.27;135.51521083884126
844;30.29;68.40121031778625
665;17.32;82.99830156112628
287;204.3;113.82344396326333
849;9.47;67.99347033892201
930;9.71;61.38808268132121
161;73.54;124.09849143064235
961;35.14;58.860094812362874
417;75.88;103.22220451279291
170;48.65;123.3645594686867
45;15.13;133.55805894029288
283;0.75;114.14963594635472
179;18.09;122.63062750673106
26;72.67;135.107470859977
126;16.98;126.95267128269208
8;1.44;136.5753347838883
913;43.95;62.77439860945964
277;4050.19;114.63892392099183
13;0.25;136.16759480502404
178;91.21;122.71217550250391
7;6.11;136.65688277966115
322;33.79;110.9692641112136
23;1.25;135.35211484729555
251;30.91;116.7591718110859
415;33.76;103.38530050433862
381;0.83;106.15793236061549
525;33.45;94.41502096932518
45;49.93;133.55805894029288
542;1.26;93.02870504118675
7;7.07;136.65688277966115
76;32.62;131.03007107133453
143;20.96;125.56635535455364
661;11.31;83.32449354421769
13;7.74;136.16759480502404
955;147.03;59.34938278699997
901;100.47;63.75297455873384
41;42.59;133.88425092338426
14;80.14;136.0860468092512
844;16.72;68.40121031778625
63;70.85;132.09019501638159
481;162.65;98.00313278333056
789;212.94;72.88635008529296
140;35.83;125.81099934187219
363;13.42;107.62579628452679
743;32.19;76.63755789084404
415;5.08;103.38530050433862
803;7.42;71.74467814447307
318;80.75;111.295456094305
738;2.37;77.04529786970828
20;95.99;135.5967588346141
772;1.2;74.2726660134314
403;161.64;104.36387645361282
721;31.04;78.43161379784672
411;7.77;103.71149248743001
798;1.9;72.15241812333731
924;0.75;61.8773706559583
178;79.07;122.71217550250391
4;21.35;136.90152676697969
762;184.75;75.08814597115989
684;8.82;81.44888964144215
45;110.27;133.55805894029288
13;0.7;136.16759480502404
778;16.57;73.7833780387943
766;38.85;74.7619539880685
601;264.75;88.21737329058864
24;27.81;135.27056685152272
984;76.42;56.984490909587336
318;0.99;111.295456094305
441;14.46;101.26505261424452
386;118.46;105.75019238175125
677;60.8;82.0197256118521
603;6.05;88.05427729904294
787;17.63;73.04944607683866
830;23.37;69.54288225860614
124;6.44;127.11576727423777
12;12.01;136.2491428007969
683;11.34;81.53043763721499
97;117.51;129.3175631601047
438;1.65;101.50969660156308
237;1.61;117.9008437519058
641;37.8;84.95545345967466
34;179.32;134.4550868937942
645;1486.5;84.62926147658327
534;290.87;93.68108900736954
26;215.18;135.107470859977
439;28.38;101.42814860579023
813;42.72;70.92919818674459
722;64.19;78.35006580207387
332;8.67;110.1537841534851
960;76.25;58.941642808135725
503;74.85;96.20907687632787
205;65.99;120.51037961663698
578;71.85;90.09297719336416
8;1.41;136.5753347838883
844;1.14;68.40121031778625
968;288.04;58.28925884195293
8;195.2;136.5753347838883
678;32.5;81.93817761607923
799;144.71;72.07087012756448
19;353.96;135.67830683038696
354;39.85;108.35972824648243
969;33.6;58.20771084618008
802;180.65;71.82622614024592
991;22.82;56.41365493917739
175;20.29;122.95681948982246
331;63.55;110.23533214925796
42;13.85;133.80270292761142
353;44.7;108.44127624225527
23;64.24;135.35211484729555
547;51.37;92.62096506232251
311;41.88;111.86629206471494
929;161.33;61.46963067709406
109;1.18;128.3389872108305
909;15.3;63.10059059255104
388;8.05;105.58709639020555
379;6.21;106.32102835216119
695;25.44;80.5518616879408
996;46.08;56.00591496031315
836;8.16;69.05359428396905
830;1418.68;69.54288225860614
783;12.26;73.37563805993005
30;88.75;134.7812788768856
207;20.91;120.34728362509128
19;78.69;135.67830683038696
673;147.7;82.34591759494349
265;99.64;115.61749987026602
132;1.51;126.46338330805497
842;1.47;68.56430630933195
278;1.54;114.55737592521898
3;220.67;136.98307476275255
17;0.8;135.84140282193266
428;33.69;102.32517655929158
717;94.12;78.75780578093811
946;1.27;60.083314748955615
32;34.62;134.6181828853399
143;1.25;125.56635535455364
233;1.12;118.2270357349972
650;137.55;84.22152149771902
19;35.54;135.67830683038696
24;166.11;135.27056685152272
49;6.94;133.23186695720148
17;1.56;135.84140282193266
259;45.4;116.10678784490311
869;11.69;66.36251042346501
203;0.94;120.67347560818267
773;22.35;74.19111801765855
703;1.16;79.899477721758
963;223.17;58.69699882081717
626;280.57;86.17867339626741
335;5.37;109.90914016616657
449;0.27;100.61266864806174
895;36.42;64.24226253337093
476;1.32;98.4108727621948
32;83.44;134.6181828853399
797;31.19;72.23396611911016
1;100.58;137.14617075429825
28;27.9;134.9443748684313
5;211.46;136.81997877120685
33;25.9;134.53663488956707
64;2.16;132.00864702060872
420;64.07;102.97756052547436
10;24.93;136.4122387923426
963;122.61;58.69699882081717
14;23.19;136.0860468092512
739;83.09;76.96374987393543
11;91.04;136.33069079656974
25;5.9;135.18901885574985
87;124.18;130.1330431178332
621;133.55;86.58641337513166
744;0.93;76.55600989507118
671;1.72;82.50901358648917
450;22.53;100.53112065228889
968;160.56;58.28925884195293
183;4.48;122.30443552363965
365;18.73;107.46270029298108
242;6.51;117.49310377304155
431;163.55;102.08053257197302
615;98.81;87.07570134976875
282;0.88;114.23118394212759
144;2.24;125.48480735878078
245;4.96;117.248459785723
11;0.69;136.33069079656974
67;245.43;131.76400303329018
89;0.29;129.9699471262875
841;27.68;68.64585430510479
630;22.63;85.85248141317601
877;7.17;65.71012645728221
14;0.73;136.0860468092512
672;1.48;82.42746559071634
448;60.16;100.69421664383458
299;1.9;112.84486801398914
912;1.31;62.85594660523249
533;42.01;93.7626370031424
138;5.62;125.97409533341788
183;71.84;122.30443552363965
41;92.23;133.88425092338426
15;20.09;136.00449881347836
370;284.0;107.05496031411684
113;23.53;128.0127952277391
652;211.26;84.05842550617332
603;216.73;88.05427729904294
491;10.49;97.18765282560207
320;66.49;111.1323601027593
375;0.76;106.64722033525258
842;22.91;68.56430630933195
410;46.65;103.79304048320287
31;1.4;134.69973088111277
569;6.44;90.82690915531981
8;34.29;136.5753347838883
992;24.49;56.332106943404554
501;33.58;96.37217286787357
408;1.58;103.95613647474856
552;226.07;92.21322508345825
749;32.04;76.14826991620694
128;223.85;126.78957529114638
192;182.34;121.57050356168402
231;169.81;118.39013172654289
493;57.61;97.02455683405637
7;6.54;136.65688277966115
911;169.07;62.93749460100534
328;10.16;110.47997613657651
302;98.71;112.60022402667059
27;27.97;135.02592286420415
472;1.91;98.7370647452862
547;30.39;92.62096506232251
920;6.21;62.20356263904969
123;17.34;127.19731527001062
677;30.05;82.0197256118521
31;0.75;134.69973088111277
624;1.02;86.3417693878131
556;1.49;91.88703310036686
505;239.49;96.04598088478218
147;26.75;125.24016337146224
537;28.15;93.436445020051
3;16.69;136.98307476275255
286;44.46;113.90499195903618
440;80.06;101.34660061001739
108;501.66;128.42053520660338
16;82.75;135.9229508177055
20;62.43;135.5967588346141
373;56.44;106.81031632679829
456;25.2;100.0418326776518
46;64.39;133.47651094452002
45;41.09;133.55805894029288
527;33.99;94.25192497777948
114;1.11;127.93124723196627
641;17.07;84.95545345967466
324;8.76;110.8061681196679
364;20.19;107.54424828875393
95;4.96;129.4806591516504
302;19.75;112.60022402667059
18;20.22;135.7598548261598
90;29.93;129.88839913051464
657;69.56;83.65068552730907
228;18.23;118.63477571386144
314;1.41;111.6216480773964
608;9.36;87.6465373201787
850;1.93;67.91192234314916
20;6.05;135.5967588346141
327;156.83;110.56152413234936
396;166.26;104.93471242402276
444;15.18;101.02040862692598
33;23.76;134.53663488956707
899;199.88;63.91607055027954
103;98.87;128.82827518546762
722;7.3;78.35006580207387
40;96.87;133.96579891915712
165;104.11;123.77229944755095
759;24.48;75.33278995847844
374;55.53;106.72876833102544
220;1.58;119.28715968004424
25;16.58;135.18901885574985
164;258.99;123.8538474433238
767;87.67;74.68040599229565
798;6.0;72.15241812333731
248;162.59;117.00381579840446
27;0.81;135.02592286420415
662;0.89;83.24294554844482
585;264.44;89.52214122295422
333;98.25;110.07223615771227
181;7.83;122.46753151518536
843;24.51;68.4827583135591
419;8.49;103.05910852124723
8;106.74;136.5753347838883
184;125.99;122.22288752786682
9;2.07;136.49378678811544
491;0.69;97.18765282560207
657;107.1;83.65068552730907
524;40.33;94.49656896509804
949;130.25;59.838670761637076
453;63.79;100.28647666497034
29;23.98;134.86282687265847
299;5.59;112.84486801398914
186;1.47;122.05979153632111
340;210.15;109.50140018730232
336;30.84;109.82759217039371
29;177.31;134.86282687265847
15;0.7;136.00449881347836
346;9.21;109.01211221266522
182;71.12;122.3859835194125
918;235.4;62.366658630595396
545;1.36;92.7840610538682
719;15.08;78.59470978939243
35;188.0;134.37353889802137
553;0.73;92.1316770876854
33;71.42;134.53663488956707
968;193.04;58.28925884195293
639;8.24;85.11854945122036
38;38.5;134.12889491070283
252;20.08;116.67762381531305
589;7.48;89.19594923986284
78;75.94;130.86697507978883
41;9.25;133.88425092338426
40;61.42;133.96579891915712
190;13.93;121.73359955322971
346;26.46;109.01211221266522
22;154.67;135.43366284306842
17;14.59;135.84140282193266
722;189.23;78.35006580207387
210;0.66;120.10263963777273
117;68.97;127.68660324464771
24;218.17;135.27056685152272
733;1.67;77.45303784857254
424;15.87;102.65136854238297
305;89.65;112.35558003935205
4;0.68;136.90152676697969
420;12.09;102.97756052547436
447;7.56;100.77576463960744
125;340.08;127.03421927846492
21;28.2;135.51521083884126
976;282.19;57.63687487577013
921;208.8;62.122014643276856
72;0.95;131.35626305442594
8;0.8;136.5753347838883
621;7.84;86.58641337513166
785;22.57;73.21254206838437
518;11.81;94.98585693973513
560;2.32;91.56084111727546
5;76.24;136.81997877120685
646;1.48;84.54771348081042
758;118.41;75.4143379542513
725;5.89;78.10542181475532
625;0.69;86.26022139204025
800;29.35;71.98932213179162
428;36.07;102.32517655929158
14;467.45;136.0860468092512
6;1.65;136.73843077543398
233;13.97;118.2270357349972
7;0.58;136.65688277966115
937;25.47;60.81724671091126
610;26.84;87.48344132863299
796;217.78;72.31551411488302
40;21.68;133.96579891915712
897;18.75;64.07916654182523
553;31.65;92.1316770876854
586;30.09;89.44059322718138
31;1.61;134.69973088111277
718;9.22;78.67625778516526
48;156.46;133.3134149529743
598;1.28;88.4620172779072
17;8.32;135.84140282193266
407;224.94;104.03768447052141
822;99.84;70.19526622478894
5;1.15;136.81997877120685
384;56.82;105.91328837329695
759;37.54;75.33278995847844
428;7.35;102.32517655929158
35;38.63;134.37353889802137
772;29.39;74.2726660134314
954;30.74;59.43093078277282
492;5.98;97.1061048298292
752;26.56;75.90362592888839
873;15.51;66.03631844037362
278;286.85;114.55737592521898
441;215.32;101.26505261424452
876;6.14;65.79167445305507
19;215.44;135.67830683038696
25;29.6;135.18901885574985
40;278.34;133.96579891915712
958;8.16;59.10473879968143
418;130.68;103.14065651702006
425;27.97;102.56982054661012
31;125.49;134.69973088111277
16;0.82;135.9229508177055
335;75.13;109.90914016616657
759;65.28;75.33278995847844
108;246.75;128.42053520660338
526;19.21;94.33347297355235
111;11.27;128.1758912192848
12;71.71;136.2491428007969
792;9.78;72.64170609797442
137;0.77;126.05564332919073
429;89.21;102.24362856351873
880;4.99;65.46548246996367
7;208.61;136.65688277966115
437;87.89;101.59124459733593
987;62.3;56.7398469222688
172;28.54;123.201463477141
692;19.67;80.79650567525934
932;9.13;61.224986689775506
104;86.39;128.74672718969475
597;49.83;88.54356527368003
15;144.27;136.00449881347836
94;233.12;129.56220714742327
875;22.53;65.87322244882792
18;21.17;135.7598548261598
439;11.34;101.42814860579023
47;19.35;133.39496294874718
330;72.8;110.31688014503081
567;0.29;90.99000514686551
965;6.0;58.53390282927148
17;154.95;135.84140282193266
534;55.01;93.68108900736954
377;227.83;106.4841243437069
569;31.7;90.82690915531981
614;149.32;87.1572493455416
743;25.89;76.63755789084404
350;433.59;108.68592022957382
928;57.91;61.55117867286691
237;192.68;117.9008437519058
346;0.69;109.01211221266522
289;366.6;113.66034797171763
49;92.04;133.23186695720148
49;13.63;133.23186695720148
13;77.89;136.16759480502404
492;5.22;97.1061048298292
2;7.15;137.0646227585254
7;32.6;136.65688277966115
981;4.61;57.22913489690589
470;22.44;98.90016073683191
205;23.79;120.51037961663698
623;30.31;86.42331738358595
703;0.87;79.899477721758
126;26.55;126.95267128269208
721;5.82;78.43161379784672
873;147.1;66.03631844037362
327;4.45;110.56152413234936
187;30.55;121.97824354054826
48;16.14;133.3134149529743
441;5.82;101.26505261424452
695;215.44;80.5518616879408
34;46.07;134.4550868937942
712;19.31;79.16554575980237
617;10.59;86.91260535822305
197;8.37;121.16276358281976
469;4.15;98.98170873260474
724;70.54;78.18696981052817
862;35.67;66.93334639387496
166;4783.31;123.6907514517781
226;174.51;118.79787170540715
443;7.55;101.10195662269884
59;19.27;132.416386999473
451;22.37;100.44957265651604
24;12.87;135.27056685152272
807;73.78;71.41848616138168
926;110.7;61.7142746644126
522;19.42;94.65966495664374
47;23.87;133.39496294874718
10;26.5;136.4122387923426
593;0.3;88.86975725677144
881;16.74;65.38393447419082
674;14.66;82.26436959917064
19;78.42;135.67830683038696
986;87.65;56.82139491804165
661;73.8;83.32449354421769
450;4.87;100.53112065228889
195;35.95;121.32585957436547
188;36.55;121.89669554477541
24;13.18;135.27056685152272
262;30.18;115.86214385758456
10;81.32;136.4122387923426
749;97.55;76.14826991620694
13;7.08;136.16759480502404
828;9.95;69.70597825015184
740;129.67;76.88220187816259
314;14.29;111.6216480773964
43;47.76;133.72115493183856
476;250.64;98.4108727621948
878;25.34;65.62857846150938
510;29.77;95.63824090591793
483;196.62;97.84003679178485
17;6.97;135.84140282193266
434;246.59;101.83588858465447
593;129.13;88.86975725677144
7;24.2;136.65688277966115
38;21.99;134.12889491070283
864;23.0;66.77025040232927
39;1.11;134.04734691492996
274;102.62;114.88356790831037
484;41.37;97.75848879601202
684;34.32;81.44888964144215
541;120.45;93.11025303695959
34;22.75;134.4550868937942
434;14.21;101.83588858465447
781;117.16;73.53873405147576
653;27.31;83.97687751040047
480;28.1;98.08468077910341
992;64.26;56.332106943404554
97;2.25;129.3175631601047
49;0.95;133.23186695720148
23;32.97;135.35211484729555
343;13.71;109.25675619998377
338;5.26;109.66449617884801
950;79.51;59.757122765864224
312;221.7;111.7847440689421
805;0.81;71.58158215292737
14;5.56;136.0860468092512
40;6.24;133.96579891915712
26;7.71;135.107470859977
584;2.27;89.60368921872708
13;70.72;136.16759480502404
3;85.95;136.98307476275255
775;70.58;74.02802202611285
134;1.25;126.30028731650928
231;46.27;118.39013172654289
34;133.49;134.4550868937942
15;232.63;136.00449881347836
423;134.86;102.73291653815582
9;12.96;136.49378678811544
923;65.26;61.95891865173115
532;33.45;93.84418499891524
298;128.88;112.926416009762
776;92.31;73.94647403034
24;32.95;135.27056685152272
106;7.22;128.58363119814905
396;167.84;104.93471242402276
574;22.07;90.41916917645557
55;19.56;132.74257898256437
637;38.17;85.28164544276606
800;20.71;71.98932213179162
476;35.1;98.4108727621948
14;12.0;136.0860468092512
725;5.07;78.10542181475532
32;135.86;134.6181828853399
709;1.75;79.41018974712091
27;0.72;135.02592286420415
344;11.34;109.17520820421092
997;28.19;55.9243669645403
424;1.56;102.65136854238297
360;88.94;107.87044027184533
6;34.65;136.73843077543398
362;65.24;107.70734428029962
447;231.77;100.77576463960744
3;12.76;136.98307476275255
989;0.9;56.576750930723094
46;14.37;133.47651094452002
964;188.44;58.615450825044334
12;104.26;136.2491428007969
10;32.16;136.4122387923426
14;62.71;136.0860468092512
698;1.41;80.30721770062226
796;153.33;72.31551411488302
664;88.82;83.07984955689912
13;214.61;136.16759480502404
333;2.4;110.07223615771227
15;6.05;136.00449881347836
339;4.36;109.58294818307516
202;163.42;120.75502360395552
995;141.91;56.087462956086
784;191.88;73.29409006415722
204;4623.44;120.59192761240982
319;211.07;111.21390809853216
907;172.46;63.263686584096746
952;21.51;59.59402677431852
455;7.45;100.12338067342463
481;70.85;98.00313278333056
880;112.67;65.46548246996367
599;99.19;88.38046928213433
272;58.56;115.04666389985607
79;176.17;130.785427084016
802;0.73;71.82622614024592
481;27.77;98.00313278333056
950;1.55;59.757122765864224
170;1.11;123.3645594686867
340;2.27;109.50140018730232
683;84.31;81.53043763721499
390;1.04;105.42400039865984
338;39.99;109.66449617884801
294;31.52;113.25260799285338
871;4.47;66.19941443191932
335;31.5;109.90914016616657
48;59.59;133.3134149529743
748;28.47;76.22981791197978
2;7.07;137.0646227585254
673;22.31;82.34591759494349
15;1.57;136.00449881347836
559;20.98;91.64238911304831
898;114.44;63.99761854605238
161;30.62;124.09849143064235
574;100.01;90.41916917645557
13;1.4;136.16759480502404
966;216.73;58.45235483349863
943;0.78;60.32795873627417
274;12.04;114.88356790831037
902;22.03;63.67142656296099
513;35.17;95.39359691859937
45;9.8;133.55805894029288
533;1.78;93.7626370031424
181;36.52;122.46753151518536
1;79.68;137.14617075429825
161;124.07;124.09849143064235
251;32.5;116.7591718110859
834;22.27;69.21669027551474
330;6.79;110.31688014503081
14;62.16;136.0860468092512
626;1.12;86.17867339626741
1;41.69;137.14617075429825
549;170.95;92.45786907077681
41;243.8;133.88425092338426
710;13.64;79.32864175134806
132;10.76;126.46338330805497
177;1.85;122.79372349827676
347;29.64;108.93056421689238
320;0.86;111.1323601027593
29;29.58;134.86282687265847
422;14.81;102.81446453392867
594;47.85;88.78820926099858
777;1.54;73.86492603456716
46;62.76;133.47651094452002
5;23.74;136.81997877120685
763;31.07;75.00659797538705
105;39.06;128.66517919392192
201;41.06;120.83657159972837
48;76.24;133.3134149529743
172;0.93;123.201463477141
59;9.79;132.416386999473
79;13.63;130.785427084016
662;9.13;83.24294554844482
217;1.16;119.53180366736278
352;14.03;108.52282423802812
250;5.75;116.84071980685876
19;1423.71;135.67830683038696
694;60.21;80.63340968371365
12;13.87;136.2491428007969
39;27.37;134.04734691492996
208;9.56;120.26573562931843
19;0.73;135.67830683038696
953;4.68;59.51247877854567
23;32.01;135.35211484729555
8;0.95;136.5753347838883
122;218.52;127.27886326578347
99;63.07;129.154467168559
36;162.38;134.29199090224853
28;29.28;134.9443748684313
622;49.17;86.5048653793588
43;72.07;133.72115493183856
233;25.31;118.2270357349972
26;24.65;135.107470859977
577;29.13;90.17452518913703
14;195.2;136.0860468092512
832;72.98;69.37978626706044
29;288.5;134.86282687265847
521;95.62;94.74121295241659
771;67.2;74.35421400920424
16;28.09;135.9229508177055
493;184.38;97.02455683405637
935;1.51;60.980342702456966
6;31.84;136.73843077543398
899;220.22;63.91607055027954
677;57.59;82.0197256118521
462;0.85;99.55254470301469
542;20.55;93.02870504118675
144;200.22;125.48480735878078
428;0.74;102.32517655929158
201;79.47;120.83657159972837
706;1.86;79.65483373443945
814;121.11;70.84765019097173
4;213.02;136.90152676697969
330;228.88;110.31688014503081
660;36.54;83.40604153999053
927;31.29;61.63272666863975
397;0.74;104.8531644282499
44;270.59;133.63960693606572
946;1.74;60.083314748955615
660;74.48;83.40604153999053
46;11.22;133.47651094452002
623;6.94;86.42331738358595
518;0.98;94.98585693973513
550;22.12;92.37632107500396
59;290.56;132.416386999473
26;351.94;135.107470859977
652;5.96;84.05842550617332
945;6.66;60.16486274472847
517;29.95;95.06740493550798
23;325.46;135.35211484729555
20;7.84;135.5967588346141
644;11.95;84.71080947235612
37;83.56;134.21044290647566
383;103.58;105.99483636906979
2;34.31;137.0646227585254
281;202.21;114.31273193790042
608;36.05;87.6465373201787
813;15.12;70.92919818674459
38;12.56;134.12889491070283
13;27.37;136.16759480502404
11;0.9;136.33069079656974
465;2.1;99.30790071569615
708;103.95;79.49173774289376
704;9.51;79.81792972598515
689;17.34;81.0411496625779
24;11.5;135.27056685152272
803;106.85;71.74467814447307
560;0.89;91.56084111727546
60;59.95;132.33483900370013
202;4.82;120.75502360395552
398;17.7;104.77161643247706
375;23.13;106.64722033525258
10;4.3;136.4122387923426
531;70.29;93.92573299468809
16;6.06;135.9229508177055
209;18.75;120.18418763354558
891;121.63;64.56845451646232
770;225.49;74.43576200497711
378;4.54;106.40257634793404
389;498.81;105.5055483944327
756;76.92;75.577433945797
367;2.26;107.29960430143538
370;37.45;107.05496031411684
425;7.45;102.56982054661012
637;7.77;85.28164544276606
152;31.21;124.83242339259799
481;1.81;98.00313278333056
9;161.01;136.49378678811544
542;25.22;93.02870504118675
327;1.16;110.56152413234936
24;254.08;135.27056685152272
34;27.31;134.4550868937942
26;49.71;135.107470859977
548;7.87;92.53941706654965
32;27.7;134.6181828853399
654;1.99;83.89532951462763
948;79.79;59.92021875740991
645;7.44;84.62926147658327
967;1.59;58.37080683772578
200;13.18;120.91811959550122
335;31.01;109.90914016616657
898;256.2;63.99761854605238
876;248.28;65.79167445305507
16;62.9;135.9229508177055
685;304.95;81.36734164566928
762;1.04;75.08814597115989
108;1.11;128.42053520660338
106;4957.44;128.58363119814905
